edge
-387498732
208632408
-273990571#0
-273990571#0
-1103107086
-40817206#0
-40817206#0
981104557
694116204#2
981104557
981104557
694116204#2
34549680
981104557
981104557
981104557
22889926#2
34549680
981104557
4807773#0
23184015#1
23312964#0
23184015#1
23312964#0
23312964#0
23184015#1
23184015#1
23184015#1
-1030803965#1
-4807752#0
87687105
87687105
-23316466
87687105
169220423
87687105
87687105
169220423
-100763458#1
-168550568
-168550568
-168550568
-168550568
-22910605
823051188#1
-23320804#8
-23320804#8
24620747#2
281967837#1
281967837#1
-281956705#3
-281956705#3
-281956705#3
-281956705#3
-169224407#4
98502152
260983469#2
169224407#4
98502152
260983469#2
169224407#4
-169224407#4
260983469#2
-366030054#1
-23439978#1
260983469#2
-366030054#1
-23439978#1
-8571802#1
449554142#9
449554142#9
449554142#9
-8571802#1
449554142#9
295849087#1
295849087#1
762379548#2
762379548#4
1004927226#1
1004927223
295849087#2
295849087#2
295849087#1
295849087#2
295849087#2
295849087#2
758588895#4
-758588894
758588895#4
758588894
295849087#2
1004927226#1
295849087#3
295849087#2
295849087#2
93353291
1004927216#5
1004927226#1
1004927216#5
1004927226#1
93353291
295849087#3
93353291
1004927226#1
449556512#8
449556512#8
-8571802#1
-8571802#1
449556512#8
449556512#8
-8571802#1
449556512#8
-8571802#1
-8571802#1
-8571802#1
-8571802#1
-8571802#1
449556512#8
-8571802#1
98502152
-23439978#3
169224407#4
-23439978#3
260983469#4
-758088376#0
-758088376#0
-38361908#1
-758088376#0
-758088376#0
-758088376#0
37274221
219110057#5
366030061
366030061
366030061
366030061
366030061
366030061
366030061
26249175
-273990571#4
-8026679#4
103443377
-387498732
-8026679#2
-387498732
-273990571#4
103443377
-387498732
-273990571#4
103443377
103443377
103443377
-54883366#1
-387296015
-96414313#0
-387296015
-352842717#1
23320503
-96414313#0
23320503
-96414313#0
-387296015
-96414313#0
69163155#2
115179491#2
115179491#2
101994909#2
-91632929#0
115179491#1
272813984#1
115179491#2
115179491#2
115179491#2
115179491#2
272813984#1
115179491#1
115179491#1
115179491#2
115179491#2
115179491#1
272813984#1
272813984#1
101994909#2
115179491#1
219110057#5
219110057#5
219110057#5
219110057#5
23320397#1
-384338153#0
23320401#1
135078198
-384338153#0
23320401#1
384338154#2
23320399
23320401#1
135078198
-1103107086
23320434#5
169121712#1
-133322089
169121712#1
-169121712#1
169121712#1
-133322088
23320804#8
-31151992#1
169121712#1
23320804#8
169121712#1
25973416
169121712#1
-169121712#1
169121712#1
25973416
169121712#1
-31151992#1
339957401
-133322089
-133322088
339957401
169121712#1
-31151992#1
-57869861
169121712#1
133322088
-57869861
-31151992#1
133322088
-394594346
88147176
133322089
-394594346
31151991#4
-133322089
133322088
-57869861
-394594346
1257785756
-394594346
391001057#1
-57869861
57869861
-57869861
-169121712#1
-394594346
391001057#1
57869861
133322088
-57869861
-169121712#1
-57869861
169121712#1
391001057#1
133322088
-57869861
8080008#0
8080008#0
23320804#4
31151991#1
23320804#4
1138670462
46846325#0
23320804#4
-23320804#3
23320804#2
23320804#8
23320804#3
-23320804#3
88147176
46846325#0
169121712#1
31151991#1
23320804#3
46846325#0
22793652#0
46846325#0
22793652#1
46846325#0
23320804#7
88147176
-1257785756
31151991#1
46846325#0
169121712#1
31151991#1
1138670462
169121712#1
88147176
46846325#0
169121712#1
23320804#3
-57869861
46846325#0
46846325#0
169121712#1
23320804#4
31151991#1
46846325#0
169121712#1
272042576#1
25752783#1
282972291#1
-183048931
449555696#1
283020977#1
449555696#2
-248760538#3
-183048931
449555696#2
449555696#2
449555696#2
283020977#1
449555696#2
283020977#0
-248760538#3
449555696#2
449555696#2
449555696#0
1169441387
449555696#2
449555696#2
-183048931
-183048931
449555696#2
283020977#0
-248760538#3
-183048931
449555696#2
449555696#2
-183048931
-183048931
449555696#2
282972291#1
1169441387
449555696#2
-248760538#3
-248760538#3
449555696#2
282972291#1
449555696#2
-23999290
-23999290
1162631184#1
25384891#9
1162631184#1
1162631184#1
-23999290
1162631184#1
205275339
957481220#1
692560997
692560997
957481220#1
692560997
692560997
205275339
692560997
205275339
692560997
693946722#0
692560997
692560997
4807837#0
4807837#0
4807837#0
4807837#0
-1103107086
-23320799#1
134406672#1
134406672#1
134406672#1
134406672#1
-23320799#1
130569445#0
-25973417
-25973417
-22793652#1
-970981145
44829955#2
970981139
-24904982#2
44829955#2
-24904982#2
-24904982#2
970981143
44829955#2
44829955#2
-24904982#2
-111535425#1
44829955#2
-24904982#2
970981143
111535433#1
-24904982#2
-970981138#0
44829955#2
44829955#2
44829955#2
111535433#1
44829955#2
44829955#2
970981143
111535433#1
44829955#2
44829955#2
44829955#2
44829955#2
44829955#2
970981143
-111535425#1
44829955#2
-24904982#2
44829955#2
-970981145
44829955#2
-24904982#2
111535433#1
44829955#2
44829955#2
-24904982#2
27531049#0
595629214
595629214
595629213
595629214
111535421
26735073#0
26735073#0
112518515#1
277947306#0
277947306#0
122395454#2
122395454#2
277947306#0
277947306#0
277947306#0
277947306#0
-143587471
143587471
169096483#1
169096483#1
-88336156#1
23032791#1
-88336156#2
23032792#0
-482520404#2
-482520404#2
-388285827#0
-388285827#0
-124929507#0
-124929507#0
311150182#1
-278026024#0
925072598
-591252083#0
-70395557#0
387401262#3
-70395557#0
-70395557#0
-70395557#0
-70395557#0
481324301
481324301
481324301
481324301
481324301
481324301
481324301
481324301
481324301
481324301
481324301
481324301
481324301
481324301
-481324302
-548505094#0
-481324302
481324302
481324302
481324302
-481324302
481324302
481324302
481324302
481324302
481324302
481324302
481324302
481324299
481324299
-548505094#1
-548505094#1
39008885#0
39008885#1
39008885#0
757223685#0
-438289427#0
39008885#1
-438289427#0
-438289427#0
438289427#0
438289427#0
121495765
438289427#0
-25653594#0
-25653594#0
-25653594#0
-25653594#1
-25653594#1
23062018
-25653594#1
-25653594#1
-25653594#1
-25653594#1
-25653594#1
-25653594#1
-25653594#1
-25653594#1
629179870
-25653594#2
158843071#10
-25653594#2
158843071#10
158843071#4
158843071#10
158843071#4
158843071#4
158843071#4
158843071#10
158843071#10
158843071#4
158843071#4
-452947498
158843071#4
-452947498
-452947498
452947496
-452947498
452947496
25653594#2
452947496
-452947498
-452947498
25653594#2
-452947498
344566273#2
25653594#2
25653594#2
344566273#2
158843071#11
344566273#2
158843071#11
344566273#2
344566273#2
158843071#11
25653594#2
158843071#11
272813982#1
25653594#2
158843071#11
272813982#1
158843071#11
344566273#2
158843071#11
158843071#11
158843071#11
272813982#1
272813982#1
158843071#11
272813982#1
158843071#11
272813972
272813972
158843071#11
158843071#11
158843071#11
158843071#11
272813972
158843071#11
272813972
272813972
272813972
158843071#11
158843071#11
-91632926#1
-91632926#1
-91632926#0
-91632926#1
158843071#11
158843071#11
158843071#11
158843071#11
-91632926#0
91632922#3
25708882#2
25708882#2
-937779287#2
937779286
323485009#3
-48314529
-48314529
-308038814#0
-308038814#0
-308038814#0
-308038814#0
-308038814#0
-308038814#0
-308038814#0
-308038814#0
-308038814#0
-153236822
-153236822
219447940#1
-153236822
219447940#1
-127314436#0
-127314436#0
219564829
-127314436#0
219447940#1
219564829
128853040
-156790670#1
432904388#7
-156790670#1
-156790670#1
-156790670#1
-156790670#1
128853040
-156790670#1
128853040
-156790670#1
128853040
-156790670#1
128853040
128853040
293890838#1
293890838#1
293890838#1
158387861#1
155594271
158387861#4
-639046669#0
-153988959
-153988959
-153988959
379988289#2
379988289#2
379988289#1
379988289#1
-153988959
379988289#1
-644467868
-644467868
379988289#1
379988289#2
379988289#1
-163301158#4
-163301158#4
-163301158#4
644467869
-163301158#4
-163301158#4
644467869
-163301158#4
-163301158#4
-163301158#4
-24321579#3
-24321579#3
-24321579#3
-24321579#3
127711238
127711238
127711238
127711238
127711238
-24321579#3
-24321579#3
127711238
-24321579#3
-24321579#3
-24321579#3
-24321579#3
127711238
-24321579#3
127711238
127711238
432913723#0
432913723#0
127711238
158387864#4
158387864#6
158387864#7
162584320#1
162584320#1
158387861#1
155594271
162584320#1
155594271
169121712#1
231875714#0
231875714#0
272042576#1
231875714#0
231875714#0
231875714#0
272042576#1
25979080#9
25979080#9
-411123214#0
23184031
156990271
156990271
154509884#0
156990271
-448036751#0
156990271
-130274319#1
-130274319#1
432904422#2
432904422#2
130274319#0
432904422#2
-130274319#0
-448036751#0
130274319#0
-448036751#0
-130274317#1
-130274317#1
-130274317#1
-130274317#1
-130274317#1
-130274317#1
-130274317#1
-130274317#1
-130274317#1
-639921072#1
131194129#7
131194129#0
131194129#7
-131194129#7
639921104
131194129#1
131194129#1
-931172049
-931172049
-24865679#2
-24865679#1
1053747404#2
1053747404#2
148848234
-648572118#0
272171170#1
272171170#1
272171169
-272171169
953708999
101742257#1
-25973416
-25973416
-133322087
169121712#0
133322089
-25973416
-133322087
-25973416
-25973416
133322089
-133322091#0
-25973416
32808373#1
32808373#1
134520049#0
-134520049#0
23551521#3
23184032
198142540
277947306#0
277947306#0
277947306#0
198142540
277947306#0
122395454#2
122395454#2
149650133#0
128806776#0
-25577011#0
25576907
25576907
86957634#1
86957634#1
22889927#4
86957634#1
4807837#0
155594271
158387861#1
158387861#1
158387861#1
158387861#1
158387861#4
158843071#10
158843071#10
158843071#10
158843071#10
158843071#10
-22889927#4
42229185
823051188#2
-122951568
-495407667
-495407667
203414598
686400891#1
31626956#9
823051186#3
288809225#2
288809225#2
288809225#1
25979080#9
25979080#9
272042576#1
607151535#3
-607152568#1
607153614
-607152568#1
287272584#5
607149764
287272584#6
607149762
607153614
423229265#1
-607152571
-607152568#1
23032837#1
23032837#1
-607937849
287272584#0
23032837#1
-607151535#3
-607152568#1
607153614
243216837
423229265#1
607153611
-607149762
287272584#0
88457772#4
423229265#1
607153614
287272584#6
1254291648
4807773#1
31626956#4
4811453#3
272042577#1
272042577#1
274331566#0
274331566#0
274331566#0
274331566#0
26946517#2
274331566#0
823051186#1
823051186#1
823051186#1
823051186#1
823051186#1
-37181837#4
23184007#1
23184007#1
23184007#1
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
23176406
31626938#0
31626938#0
4807772#0
4807772#0
4807772#0
4807772#0
4807772#0
4807774#3
30998720
-4811548#1
30998720
-4811548#1
30998720
-4811548#1
-4811548#1
462327390
449240482#3
449240482#3
35822594#0
693946723#0
693946723#0
24620747#2
24620747#2
316297815
24620747#2
316297815
24620747#2
-31626938#1
24620747#2
24620747#2
24620747#2
23174412
23174412
24620747#1
38360677#1
23174412
38360677#1
23174412
38360677#1
23174412
38360677#1
38360677#1
23174412
4807770#1
23184037#1
23184037#1
23184037#1
23184037#1
23184037#1
23184037#1
23184037#1
23184037#1
23184037#1
23184037#1
23184037#1
23736861#1
611781710#1
23736861#1
23736861#1
23736861#1
23736861#1
23736861#1
23736861#1
23736861#1
498388070
-23386391#1
23312966#1
-23386391#1
23312966#1
-23386391#0
15021494#6
15021494#6
-23386391#0
23312964#0
23312966#1
458503369
23184015#1
15021494#6
458503369
458503369
5047080#2
-23032837#1
-586684993#1
27607675
198137953#0
-38359694
-38359694
661603871
4807784#2
159822900
94166194#1
159822900
159822900
94166194#1
94166194#1
109592901
32298002#1
694116153#2
-411123214#0
-411123214#0
-411123214#0
-411123214#0
-411123214#0
-411123214#0
-411123214#0
-35327641#2
449556512#8
23320661#1
25873172
-25873171#5
25873172
25873172
25873172
25873172
661168743#1
661168743#1
26401947
-26150512#0
183744964#4
-30615049#1
379988289#2
379988289#2
379988289#2
379988289#2
379988289#2
-219260421
-219260421
219260421
113684008#0
56255596
56255596
1222928046
1222928046
56255596
56255596
1222928046
-56255595#2
56255596
-56255595#2
-56255595#2
-56255595#2
-56255595#0
-56255595#0
56255590#1
56255590#1
56255590#1
56255590#1
-153236822
-153236822
219447940#1
219447940#1
219447940#1
219447940#1
219447940#1
219447940#1
219447940#1
219447940#1
219564835#1
17088723#1
17088723#1
17088723#1
17088723#1
-1073570371
17088723#1
17088723#1
17088723#1
-1073570371
-1073570371
1073570372
17088723#1
17088723#1
-1073570371
1073570372
1073570372
1073570372
1073570372
1073570372
-1073570371
17088723#1
1073570372
-1073570371
17088723#1
17088723#1
-223555261
17088723#2
-223555261
17088723#1
17088723#2
17088723#1
17088723#1
17088723#2
-223555261
-223555261
17088723#1
-223555261
17088723#1
17088723#2
17088723#2
-223555261
-223555261
17088723#2
17088723#2
-223555261
-223555261
17088723#2
-223555261
17088723#3
17088723#3
17088723#2
-223555261
17088723#2
17088723#3
17088723#2
-223555261
-223555261
17088723#3
17088723#3
17088723#3
-223555261
17088723#3
17088723#3
17088723#3
-223555261
-223555261
17088723#3
-223555261
-223555261
17088723#3
-223555261
-223555261
17088723#3
17088723#3
-223555261
17088723#3
-223555261
-223555261
-223555261
-223555261
-223555261
-223555261
-223555261
-223555261
-223555261
-223555261
-223555261
-223555261
711616980#1
28674712
711616980#1
28674712
711616980#1
28674712
711616980#1
711616980#1
711616980#1
711616980#1
-387498880#0
28674712
-387498880#0
-387498880#0
-387498880#0
-387498880#0
-387498880#0
-387498880#0
711616980#0
388184310#9
388184310#9
388184310#9
711616980#0
-711616980#0
-711616980#0
-711616980#0
-711616980#0
-711616980#0
388184310#8
388184310#8
388184310#8
388184310#8
388184310#8
388184310#8
388184310#8
-23551692#3
108896589
-23551692#3
-23551692#3
108896589
-23551692#3
711616981
711616981
-23551692#4
-23551692#3
-150691655#1
639921161#0
639921161#0
639921161#0
639921161#0
639921161#0
639921161#0
-639921072#10
639921161#0
-639921072#10
-639921072#10
-639921072#10
-639921072#10
639921161#0
-639921072#10
639921161#0
639921161#0
-639921072#10
-639921072#10
-639921072#10
-639921072#10
-639921072#10
-639921072#10
-639921072#10
-639921072#10
-639921072#10
273377163#0
273377163#0
273377163#0
273377163#0
273377163#0
273377163#0
273377163#0
639921161#0
639921161#0
273377163#0
273377163#0
273377163#0
881678625#8
159029500#1
158387861#4
158878371#1
159029500#1
272171169
148840366
-29701092#2
-644467861
448018991
-27531049#1
-27531049#0
23320799#0
23320799#0
23320799#0
23320799#0
-243184552
-243184552
-243184552
-27531049#1
-27531049#1
-243184552
-243184552
-243184552
-243184552
-243184552
-243184552
-23320799#0
-23320799#0
-23320799#0
134406672#1
-23320799#0
134406672#1
134406672#1
44459823#0
44459823#0
44459823#0
44459823#0
-23320799#0
134406672#1
60118563#0
60118563#0
60118563#0
60118563#1
60118563#1
134406672#1
134406672#1
134406672#1
60118563#1
-27531049#1
-27531049#1
-27531049#1
-27531049#1
-27531049#1
-27531049#1
-27531049#1
-27531049#1
-27531049#1
-27531049#1
-27531049#1
-27531049#1
-243184552
-243184552
-27531049#1
-27531049#1
917266657#0
376231521#0
376231521#0
376231521#0
376231521#0
376231521#0
-25973417
-25973417
-25973417
-25973417
-25973417
-25973417
-25973417
339417763
376231521#0
917266657#0
339417763
339417763
-25973417
-25973417
-25973417
-25973417
489156423#0
-22793652#1
-22793652#1
489156423#0
489156423#0
489156423#0
489156423#0
489156423#0
489156423#0
-25973417
489156423#0
489156423#0
-27531049#3
23999288
23999288
23999288
23999288
-27531049#3
-27531049#3
-27531049#3
-27531049#3
-27531049#3
-27531049#3
23999288
23999288
-27531049#3
-27531049#3
23999288
23999288
-27531049#3
28675675#2
282981260#3
4807835#0
4807835#0
4807835#0
4807835#0
-837521439
10417269#0
10417269#0
-10417273#0
-10417273#0
-9054584#3
-23032779#2
-23032779#2
-23032779#2
-23032779#2
-4807880#0
192727738
823051186#1
192727738
692560997
692560997
692560997
692560997
692560997
692560997
692560997
449240482#3
449240482#3
-366030055#3
98502153#0
-366030055#3
98502153#0
366030061
366030061
366030061
219110057#5
219110057#5
-219110057#5
-219110057#5
-219110057#5
-219110057#5
-219110057#5
-219110057#5
-219110057#5
-219110057#5
-450675164#0
-450675164#0
-1103107086
-1103107086
-1103107086
-40817206#0
-1103107086
-40817206#0
-1103107086
-1103107086
-1103107086
-40817206#0
-40817206#0
8080008#0
8080008#0
4807837#2
4807837#2
765613426
8026679#0
8026679#0
8026679#0
8026679#0
8026679#0
8026679#0
8026679#0
8026679#0
8026679#0
946426134
946426134
946426134
946426134
8026679#4
8026679#4
8026679#4
-57391467
-57391467
8026679#4
8026679#3
-8026679#2
-273990571#4
-946426134
-946426134
-946426134
-946426134
-946426134
-946426134
-946426134
-946426134
-946426134
-10230452#8
386832703#1
1122913356#0
386832703#1
-34379652#0
-34379652#0
-4807755#0
-4807755#0
-4807755#0
-4807755#0
-4807755#0
-4807755#0
-4807755#0
-4807755#0
692621734
692621734
-4807755#0
-4807755#0
-4807755#0
692621734
692621734
692621734
4807752#1
692621734
4807752#1
-37181838#4
4807752#1
692621734
4807752#1
25213867#0
134406672#0
134406672#0
-44459823#0
134406672#0
134406672#0
134406672#0
-44459823#0
-44459823#1
-27324104
-27324104
-8571802#1
-8571802#1
-8571802#1
-8571802#1
-8571802#1
449556512#8
449556512#8
-8571802#1
-8571802#1
449554142#9
449554142#9
449554142#9
-8571802#1
449554142#9
-38361908#1
-38361908#1
25973410#1
-38361908#1
-38361908#1
-38361908#1
-38361908#1
43323361#1
1169441401
43323361#1
-133322088
391001057#4
391001057#4
-133322088
391001057#5
391001057#4
-133322088
-133322088
-133322088
-133322088
-133322088
391001057#5
394594346
394594346
394594346
394594346
394594346
22793652#0
169225673
169225673
169225673
169225673
169225673
169225673
169225673
169225673
169225673
169225673
169225673
169225673
23320804#5
23320804#4
281967837#1
-23320559#1
281967837#1
281967837#1
-387212679#5
-387212679#5
280922319
280922319
-96414313#0
387296017#0
387296017#0
387296017#0
387296017#0
-4807752#0
460942112
460942112
-4807752#0
384338154#2
384338154#2
86957634#0
86957634#0
758088376#0
758088376#0
758088376#0
758088376#0
758088376#0
758088376#0
-758088376#0
-758088376#0
-758088376#0
-23059834#1
-23059834#1
-23059834#1
-23059834#1
25384891#10
449555696#2
449555696#2
449555696#2
-183048931
157115786
24957246#8
24957246#8
231875714#0
272042576#0
-148848234
639921089#1
272171170#1
148848234
272171169
159029500#1
-24764124#1
272813972
272813982#1
158843071#4
629179870
629179870
629179870
158843071#4
272813982#1
272813972
101994909#2
272813971
115179491#2
115179491#2
25812050#1
823051188#2
4807880#0
31626930
-387212679#5
-387212679#5
-248760538#1
-248760538#1
-248760538#1
-248760538#1
-248760538#1
-248760538#1
-248760538#1
-248760538#1
-248760538#1
-248760538#2
39761675#0
-248760538#2
39761675#0
-248760538#2
25872102
39761675#0
25872102
-25935618
25935612#0
-25935618
25935612#0
-248760538#1
-248760538#1
-248760538#1
-248760538#1
39761675#1
39761675#1
-248760538#1
-248760538#1
39761675#1
39761675#1
39761675#1
39761675#1
-39761675#1
25935618
25935612#1
25935612#1
25935612#1
25935612#1
25935612#1
281675732
281675732
281675732
281675732
281675732
281675732
848357122#1
848357122#1
25973413#1
25973413#1
25973413#1
25973413#1
25973413#1
25973413#1
366025459#1
23092999#2
23092999#2
23032828#1
23092999#2
23092999#2
23092999#2
23092999#2
23032828#1
23032828#1
23032792#3
23032792#3
-308038814#0
282981274#1
282981260#5
282981263
-248760538#1
-248760538#1
4590683#5
408012483
-248760538#1
1252555336#1
-848357122#1
37801546#0
-848357122#1
-848357122#1
37801546#0
37801546#0
37801546#0
-848357122#1
-848357122#1
-848357122#1
-34407928
-169225671#4
-169225671#4
-34407928
-169225671#4
-31151997
-34407928
-25973414#0
-25973414#0
31151990
-169121712#1
-169121712#1
-169121712#1
-169121712#1
-169121712#1
32483881
32483881
31151988
31151988
32483881
32483881
-169121712#1
-169121712#1
-169121712#1
32483881
-169121712#1
-169121712#1
31151988
31151988
-169121712#1
32483881
31151988
-169121712#1
31151988
-169121712#1
-169121712#1
-169121712#1
31151988
31151988
-169121712#1
31151988
31151988
31151988
31151988
31151988
-31151992#1
-31151992#1
-31151992#1
-31151992#1
31151988
-31151992#1
-31151992#1
-31151992#1
-31151992#1
-31151992#1
-31151992#1
-31151992#1
-31151992#1
-23093183
169097417#1
169097417#1
169097417#1
169097417#1
-23093183
169097417#1
169097417#0
169097417#0
169097417#1
169097417#1
303259051
303259051
23032788#1
303259051
303259051
23032788#1
303259051
303259051
23032787#2
23032787#2
23032788#1
23032788#1
303259045
692610313#0
692610313#0
23094750#1
-23094750#1
303259045
-23094750#1
303259044#1
23094750#1
303259044#1
-911891318#1
891795542#1
-88336156#1
-88336156#1
-88336156#1
23032791#0
-88336156#1
23032791#1
88457772#0
23093002
23093002
88457772#0
891795542#1
88457772#0
-88336156#1
23032791#0
23032791#0
23032791#0
-88336156#1
23032837#1
-607937849
-88336156#1
-88336156#1
-88336156#1
23032791#0
23032791#0
23032791#0
23032790#1
23032790#1
23032790#1
23032790#1
692610326#9
23032790#1
23032790#1
168357259
946778161
-23092999#2
23032792#2
23032792#1
23032792#1
-23032792#3
-23032792#2
-23032792#0
-23032792#0
-23092999#2
88336156#1
946778161
692610326#9
-482520403
-23032828#1
-23032828#1
-946778161
-946778161
-946778161
88336156#2
-946778161
-23032792#4
-946778161
23032792#1
23032792#1
-23032792#4
-23032792#4
23032792#1
-23032792#3
-23032792#0
-23032792#0
-23032792#0
-23032792#0
261543528
243216783
243216783
243216783
243216783
-23032792#3
-23032792#2
261543528
261543528
261543528
261543528
261543528
-37832894#0
-37832894#0
-1127462378#0
22939375#2
-388285827#0
-388285827#0
-124929507#0
-124929507#0
290993644
661603871
295926527#1
692621733#2
295926527#5
692621733#3
261543528
261543528
911891321
911891321
911891321
-911891318#1
911891326#2
911891326#2
911891326#2
-911891318#1
-911891318#1
-248760538#2
-248760538#2
38361905#0
38361905#0
-248760538#2
38361905#0
38279874
38279874
38279874
4590682#2
38279874
675777502
675777502
332193967#0
332193967#0
156260258
156260258
332193967#0
332193967#0
332193967#2
332193967#2
332193967#0
332193967#0
332193967#2
332193967#2
332193967#2
332193967#2
38388540
38388540
37801546#0
378237421
-694116161
22889926#2
22889926#2
22889926#2
22889926#2
22889926#2
22889926#2
22889926#2
22889926#2
22889926#2
22889926#2
8026684#0
22889926#2
8026684#0
8026684#0
8026684#0
8026684#0
8026684#0
22889926#2
22889926#2
-183419042#7
22889926#2
-183419042#8
-183419042#8
22889926#2
22889926#2
-183419042#7
22889926#2
-183419042#8
-183419042#8
-183419042#7
-183419042#8
-183419042#8
-183419042#7
-183419042#8
-183419042#8
-183419042#8
-183419042#7
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-183419042#8
-9054584#3
-9054584#3
-9054584#3
-9054584#3
205275339
759106470#1
27607675
-1163119433#0
9054575
48499490#0
48499490#0
298049610
24780176#2
699824707#0
4807835#0
4807835#0
4807835#0
244297632
-95158558#1
127613685
-23551692#3
-23551692#3
711616981
711616981
711616981
711616981
-23551692#3
-23551692#3
-851820380
-31133707
-31133707
-31133707
-31133707
-31133707
-31133707
-31133708#0
-31133707
341510437#3
23312967#1
-25460405
17088723#1
17088723#1
17088723#1
17088723#1
17088723#1
1073570372
1073570372
17088723#2
17088723#2
-223555261
-223555261
-223555261
17088723#3
17088723#3
17088723#3
17088723#3
-223555261
-223555261
23534522#1
214352045#1
-38152334#5
-38152334#5
-38152334#5
-38152334#5
-764610485
-764610485
81373815
375731127
375731127
375731127
375731127
375731127
-375731097
375731127
-375731097
23320804#0
22793652#2
23320804#0
22793652#2
23320804#2
22793652#1
22793652#1
22793652#1
23320804#0
23320804#0
23320804#0
22793652#1
22793652#1
22793652#1
22793652#1
22793652#1
22793652#1
22793652#1
23320804#0
22793652#2
22793652#1
22793652#2
23320804#0
22793652#1
22793652#2
22793652#2
692621733#2
-378237417#0
-378237417#0
-378237417#0
-378237417#0
-378237417#0
-378237417#0
460942110#0
-378237359#5
-378237417#0
-378237417#0
772978307
-378237359#5
-378237359#5
692621733#1
692621733#1
295926527#3
629262667#1
692621733#1
692621733#3
692621733#3
692621733#3
378237421
378237421
378237421
378237421
-378237421
-378237421
-378237421
-378237421
-378237421
-378237421
-378237421
-378237421
-378237421
-378237421
-378237421
-378237421
378237421
378237362#5
378237362#5
378237362#5
378237362#5
-56255591#0
-56255591#0
-56255591#0
-56255591#0
295926527#5
183419769
183419769
183419769
183419769
183419769
183419769
183419769
183419769
183419769
183419769
-183419042#1
-183419042#1
-183419042#1
-183419042#1
183419769
183419769
183419769
183419769
183419769
694116204#2
694116204#2
694116204#2
694116204#2
694116204#2
-183419042#0
-183419042#1
-183419042#0
-183419042#1
-183419042#1
-183419042#1
-183419042#1
-183419042#1
694116204#2
694116204#2
694116204#2
694116204#2
694116204#2
694116204#2
694116204#2
694116204#2
694116204#2
-183419042#0
-183419042#0
-183419042#0
103598731
694116204#2
694116204#2
